,10777,62.275,2.339,83.992,24.579,1.652,1.371,1.49,18.563,14.77,1.80463,1.25935,10170.16797,203.61264,182.21355,264.92059,-999,-999,-999,-999
,10777.5,62.275,2.34,84.602,24.449,1.292,1.371,1.49,18.462,14.77,1.80478,0.97457,10170.64355,203.72835,182.31691,265.07104,0.6,0.5,16.4,2.67
,10778,62.794,2.329,85.766,24.79,1.064,1.36,1.471,18.258,14.728,1.77883,0.79586,10171.11816,203.84407,182.4203,265.22147,-999,-999,-999,-999
,10778.5,63.062,2.313,86.986,25.182,0.99,1.341,1.443,18.055,14.68228,1.74175,0.73818,10171.59375,203.95979,182.52374,265.37192,0.04,-999,8,2.67
,10779,62.126,2.305,88.733,25.165,0.958,1.334,1.443,17.547,14.65346,1.73876,0.7133,10172.06934,204.07555,182.6272,265.52237,-999,-999,-999,-999
,10779.5,61.487,2.283,91.561,24.718,0.928,1.34,1.442,17.038,14.62575,1.73367,0.69,10172.54395,204.1913,182.73068,265.67294,1.2,-999,18.4,2.65
,10780,61.488,2.288,91.895,24.449,0.854,1.339,1.456,16.174,14.5385,1.73803,0.63267,10173.01953,204.30707,182.8342,265.82346,-999,-999,-999,-999
,10780.5,59.912,2.329,91.013,24.91,0.766,1.347,1.481,16.174,14.40213,1.75632,0.56476,10173.49512,204.42285,182.93773,265.97406,-999,-999,-999,-999
,10781,59.912,2.337,92.283,25.794,0.643,1.356,1.481,16.174,14.17831,1.7871,0.47041,10173.96973,204.53865,183.04131,266.12466,1.5,-999,15.2,2.65
,10781.5,59.912,2.339,92.818,26.235,0.489,1.377,1.491,16.174,14.0816,1.84026,0.34399,10174.44531,204.65445,183.14491,266.2753,-999,-999,-999,-999
,10782,59.912,2.33,91.709,26.039,0.393,1.402,1.501,16.174,14.38705,1.87787,0.2666,10174.9209,204.77026,183.24854,266.42599,-999,-999,-999,-999
,10782.5,61.488,2.319,92.135,26.417,0.373,1.385,1.519,16.123,14.66802,1.90433,0.2509,10175.39551,204.88611,183.3522,266.57672,1.1,-999,16.9,2.65
,10783,61.884,2.291,92.158,26.849,0.351,1.359,1.511,16.022,14.99821,1.89951,0.23381,10175.87109,205.00195,183.45589,266.72745,-999,-999,-999,-999
,10783.5,62.275,2.27,90.04,26.992,0.34,1.329,1.473,15.971,14.99562,1.85145,0.22534,10176.34668,205.11781,183.55962,266.87823,-999,-999,-999,-999
,10784,62.681,2.269,89.278,26.749,0.337,1.32,1.452,15.615,14.96351,1.82138,0.22304,10176.82129,205.23367,183.66336,267.02905,0.01,-999,4.1,3.38
,10784.5,63.062,2.287,102.589,27.74,0.319,1.315,1.449,15.361,15.38985,1.82283,0.20932,10177.29688,205.34956,183.76714,267.17987,-999,-999,-999,-999
,10785,62.636,2.278,107.971,27.1,0.288,1.319,1.449,15.157,15.95665,1.82501,0.18602,10177.77148,205.46545,183.87094,267.33075,-999,-999,-999,-999
,10785.5,62.275,2.256,93.963,26.3,0.27,1.304,1.435,14.903,16.39928,1.80939,0.1727,10178.24707,205.58136,183.97478,267.48163,-999,-999,-999,-999
,10786,60.998,2.232,88.369,26.4,0.273,1.247,1.377,14.649,16.28894,1.73598,0.17491,10178.72168,205.69728,184.07864,267.63257,-999,-999,-999,-999
,10786.5,59.912,2.222,89.56,27.08,0.279,1.186,1.324,14.446,16.31912,1.67238,0.17934,10179.19727,205.81322,184.18254,267.78351,-999,-999,-999,-999
,10787,58.337,2.214,91.163,27.14,0.251,1.143,1.28,14.09,16.84688,1.61769,0.15881,10179.67285,205.92917,184.28647,267.93454,-999,-999,-999,-999
,10787.5,57.616,2.19,91.163,26.8,0.203,1.122,1.225,13.938,16.98159,1.54146,0.1246,10180.14746,206.04514,184.39043,268.08557,-999,-999,-999,-999
,10788,56.762,2.15,90.346,26.56,0.175,1.124,1.207,13.734,16.97151,1.51559,0.10682,10180.62305,206.1611,184.4944,268.2366,1.6,-999,17.8,2.67
,10788.5,56.762,2.107,89.974,26.5,0.17,1.111,1.232,13.632,17.48825,1.5569,0.10377,10181.09766,206.27708,184.59842,268.38773,-999,-999,-999,-999
,10789,57.239,2.095,90.815,26.98,0.172,1.083,1.248,13.378,18.05773,1.58558,0.10499,10181.57324,206.39308,184.70247,268.53885,0.57,-999,16,2.68
,10789.5,57.905,2.099,91.255,26.74,0.212,1.095,1.253,13.124,17.9233,1.58473,0.13092,10182.04785,206.50909,184.80653,268.68997,-999,-999,-999,-999
,10790,59.125,2.138,90.624,26.08,0.358,1.133,1.286,12.87,16.53251,1.61392,0.23924,10182.52344,206.62512,184.91063,268.84119,-999,-999,-999,-999
,10790.5,62.275,2.177,88.5,25.22,0.548,1.193,1.346,12.768,17.73519,1.6696,0.39309,10182.99805,206.74115,185.01477,268.99237,0.5,-999,15.4,2.67
,10791,63.062,2.226,87.474,24.48,0.662,1.22,1.395,12.667,20.89525,1.73973,0.48495,10183.47363,206.85719,185.11893,269.14362,-999,-999,-999,-999
,10791.5,63.062,2.308,88.779,24.4,0.808,1.197,1.379,12.565,24.23054,1.73318,0.59715,10183.94824,206.97327,185.22311,269.29489,-999,-999,-999,-999
,10792,61.488,2.366,89.284,24.06,0.965,1.208,1.366,12.463,24.30426,1.69455,0.71876,10184.42285,207.08934,185.32733,269.44623,0.87,-999,16.4,2.67
,10792.5,59.912,2.397,88.669,23.9,1.011,1.219,1.402,12.413,26.46818,1.76466,0.75456,10184.89844,207.20543,185.43158,269.59753,-999,-999,-999,-999
,10793,58.337,2.382,88.003,23.9,1.104,1.229,1.423,12.362,27.50961,1.80206,0.82713,10185.37305,207.32152,185.53586,269.7489,1.4,-999,17.3,2.67
,10793.5,57.249,2.403,87.009,22.98,1.379,1.242,1.428,12.362,26.73062,1.79725,1.04316,10185.84863,207.43764,185.64017,269.90033,-999,-999,-999,-999
,10794,56.762,2.414,86.533,22.84,1.516,1.295,1.449,12.362,23.66565,1.78234,1.15147,10186.32324,207.55376,185.74451,270.05176,1,-999,16.3,2.66
,10794.5,59.912,2.406,88.094,23.947,1.191,1.259,1.416,12.311,24.32202,1.74907,0.89526,10186.79883,207.66989,185.84886,270.20322,-999,-999,-999,-999
,10795,61.488,2.384,90.456,24.382,1.124,1.157,1.287,12.26,23.04733,1.57537,0.84278,10187.27344,207.78604,185.95326,270.35471,-999,-999,-999,-999
,10795.5,62.275,2.38,89.71,24.632,1.353,1.153,1.271,12.158,21.64014,1.53898,1.05609,10187.74805,207.90221,186.05768,270.50626,10,-999,24.6,2.65
,10796,64.637,2.415,87.158,24.715,1.299,1.225,1.341,12.158,21.39862,1.62069,1.01206,10188.22363,208.01839,186.16214,270.65781,-999,-999,-999,-999
,10796.5,63.062,2.421,86.886,24.301,1.282,1.22,1.339,12.108,21.78375,1.62122,1.01532,10188.69824,208.13457,186.26662,270.80939,21,-999,27.6,2.64
,10797,63.062,2.417,86.533,23.245,1.698,1.195,1.278,12.057,14.77,1.4856,1.38647,10189.17285,208.25076,186.37112,270.961,-999,-999,-999,-999
,10797.5,63.062,2.435,86.716,22.349,1.421,1.181,1.264,12.057,14.77,1.46941,1.15044,10189.64844,208.36697,186.47568,271.11267,-999,-999,-999,-999
,10798,61.488,2.429,87.636,21.772,1.467,1.21,1.306,12.006,14.77,1.51685,1.20979,10190.12305,208.4832,186.58025,271.26437,5.8,-999,28.3,2.64
,10798.5,59.912,2.382,88.521,22.604,1.736,1.256,1.353,11.955,14.77,1.56994,1.44618,10190.59766,208.59944,186.68484,271.41608,-999,-999,-999,-999
,10799,59.912,2.366,88.8,22.869,1.61,1.29,1.387,11.904,14.77,1.60792,1.33719,10191.07324,208.7157,186.78947,271.56781,0.11,-999,12.5,2.67
,10799.5,60.619,2.383,88.8,22.066,1.733,1.301,1.402,11.904,14.77,1.62519,1.44429,10191.54785,208.83195,186.89415,271.7196,-999,-999,-999,-999
,10800,61.619,2.377,88.8,22.619,1.989,1.306,1.402,11.853,12,1.53116,1.66937,10192.02344,208.94826,186.99887,271.87149,-999,-999,-999,-999
,10800.5,62.275,2.369,88.674,22.499,2.04,1.288,1.391,11.802,12,1.51807,1.71585,10192.49805,209.06461,187.10364,272.02338,4.3,-999,19.3,2.65
,10801,61.488,2.357,88.261,22.421,1.851,1.252,1.366,11.752,12,1.48984,1.55215,10192.97266,209.181,187.20844,272.17535,-999,-999,-999,-999
,10801.5,62.275,2.352,88.399,22.7,1.629,1.228,1.334,11.752,14.77,1.54333,1.35818,10193.44727,209.29742,187.31326,272.32736,0.7,0.6,17.4,2.66
,10802,63.85,2.359,88.8,22.881,1.644,1.248,1.346,11.752,14.77,1.55713,1.37125,10193.92188,209.41389,187.41814,272.47943,-999,-999,-999,-999
,10802.5,65.425,2.349,88.8,23.219,1.908,1.333,1.449,11.65,12,1.57725,1.60795,10194.39746,209.53041,187.52306,272.63156,0.82,-999,15.9,2.66
,10803,65.425,2.362,88.323,22.7,2.152,1.458,1.57,11.599,12,1.70645,1.82783,10194.87207,209.64697,187.62801,272.78378,-999,-999,-999,-999
,10803.5,65.425,2.384,87.549,22.06,2.291,1.541,1.654,11.548,12,1.79539,1.95695,10195.34668,209.76358,187.73299,272.936,9,-999,25.3,2.64
,10804,66.212,2.393,86.064,21.16,2.349,1.56,1.689,11.497,12,1.83152,2.01529,10195.82129,209.88022,187.83801,273.08829,-999,-999,-999,-999
,10804.5,67.788,2.391,84.862,20.56,2.277,1.541,1.663,11.447,12,1.80222,1.95731,10196.2959,209.9969,187.94308,273.24063,5.2,-999,24.1,2.65
,10805,71.725,2.385,84.862,20.816,2.153,1.512,1.638,11.396,12,1.77398,1.85249,10196.77051,210.11363,188.04819,273.39307,-999,-999,-999,-999
,10805.5,71.725,2.369,85.249,21.97,2.046,1.504,1.612,11.345,12,1.74468,1.76275,10197.24512,210.23041,188.15332,273.54553,3.2,-999,22,2.64
,10806,71.725,2.362,85.65,22.638,2.014,1.504,1.626,11.345,14.77,1.86633,1.7337,10197.71973,210.34721,188.2585,273.69806,-999,-999,-999,-999
,10806.5,71.725,2.352,85.649,22.504,2.038,1.483,1.623,11.345,14.77,1.86292,1.75549,10198.19434,210.46408,188.36372,273.85062,0.74,-999,17.1,2.67
,10807,71.725,2.357,85.729,22.307,2.036,1.486,1.619,11.294,12,1.75075,1.76122,10198.66895,210.58098,188.46898,274.00323,-999,-999,-999,-999
,10807.5,72.012,2.341,86.11,22.051,1.981,1.501,1.607,11.192,14.77,1.84015,1.72707,10199.14355,210.69792,188.57426,274.15591,-999,-999,-999,-999
,10808,72.512,2.334,86.603,21.756,1.992,1.485,1.614,11.142,12,1.74106,1.7461,10199.61816,210.8149,188.67961,274.30869,21,-999,26.1,2.65
,10808.5,72.512,2.326,87.166,20.723,2.045,1.468,1.629,11.142,12,1.75709,1.79572,10200.09277,210.93193,188.78497,274.46149,-999,-999,-999,-999
,10809,70.937,2.327,87.785,20.511,2.016,1.495,1.623,11.091,12,1.74919,1.77836,10200.56738,211.049,188.89038,274.61432,1.3,-999,16.5,2.67
,10809.5,72.512,2.316,88.012,21.346,1.982,1.465,1.621,11.091,14.77,1.85293,1.74627,10201.04199,211.16611,188.99583,274.76721,-999,-999,-999,-999
,10810,72.512,2.312,88.012,22.172,1.939,1.451,1.611,11.091,14.77,1.8416,1.70574,10201.5166,211.28326,189.10132,274.9202,22,-999,28.4,2.65
,10810.5,72.512,2.301,87.845,22.349,1.854,1.447,1.581,11.091,14.77,1.80761,1.62579,10201.99121,211.40045,189.20683,275.07318,-999,-999,-999,-999
,10811,73.3,2.299,87.468,21.639,1.939,1.479,1.605,11.091,14.77,1.83481,1.70574,10202.46582,211.51768,189.31241,275.22629,3.3,-999,18.1,2.66
,10811.5,72.593,2.312,86.878,20.957,2.115,1.515,1.663,11.091,12,1.79188,1.87205,10202.94043,211.63498,189.418,275.37943,-999,-999,-999,-999
,10812,71.725,2.329,86.092,20.462,2.166,1.55,1.717,11.091,12,1.84946,1.92042,10203.41406,211.75229,189.52364,275.53259,1.8,-999,17.8,2.67
,10812.5,73.3,2.343,85.205,19.111,2.166,1.592,1.754,11.091,12,1.88888,1.92043,10203.88867,211.86966,189.62932,275.68585,-999,-999,-999,-999
,10813,74.087,2.346,84.329,18.909,2.233,1.619,1.786,11.091,12,1.92294,1.9841,10204.36328,211.98708,189.73503,275.83914,-999,-999,-999,-999
,10813.5,74.087,2.349,84.075,19.226,2.246,1.613,1.804,11.091,12,1.94209,1.99647,10204.83789,212.10452,189.84079,275.99249,6,-999,18.6,2.67
,10814,72.119,2.344,84.075,19.487,2.168,1.605,1.771,11.091,12,1.90697,1.92234,10205.31152,212.22202,189.94658,276.1459,-999,-999,-999,-999
,10814.5,71.725,2.346,84.406,19.746,2.053,1.591,1.733,11.091,14.77,1.97962,1.81337,10205.78613,212.33955,190.0524,276.29935,7,-999,18.7,2.67
,10815,71.725,2.335,84.995,19.613,1.996,1.565,1.737,11.091,14.77,1.98414,1.75952,10206.26074,212.45712,190.15828,276.45288,-999,-999,-999,-999
,10815.5,70.937,2.334,85.43,19.609,2.11,1.576,1.729,11.091,12,1.86224,1.86734,10206.73438,212.57475,190.26418,276.60645,-999,-999,-999,-999
,10816,70.15,2.325,85.483,20.186,2.263,1.592,1.745,11.091,12,1.87929,2.01267,10207.20898,212.69241,190.37012,276.76007,25,-999,20.1,2.66
,10816.5,70.15,2.309,85.068,20.162,2.235,1.617,1.775,11.091,12,1.91123,1.98603,10207.68359,212.81012,190.4761,276.91376,-999,-999,-999,-999
,10817,70.15,2.313,84.823,20.588,2.067,1.619,1.786,11.091,14.77,2.03947,1.82663,10208.15723,212.92786,190.58212,277.06747,-999,-999,-999,-999
,10817.5,70.15,2.321,85.15,21.219,1.763,1.597,1.724,11.091,14.77,1.96944,1.54051,10208.63184,213.04565,190.68819,277.22131,29,-999,20.8,2.65
,10818,70.15,2.308,86.706,21.983,1.517,1.508,1.642,11.091,22.61612,1.96472,1.31142,10209.10547,213.16348,190.79428,277.37515,-999,-999,-999,-999
,10818.5,67.787,2.276,88.291,22.301,1.393,1.443,1.603,11.091,24.89117,1.94968,1.19688,10209.58008,213.28136,190.90042,277.52902,77,-999,23.3,2.65
,10819,66.159,2.258,89.179,23.076,1.293,1.424,1.563,11.091,23.50021,1.8825,1.10501,10210.05469,213.39928,191.00659,277.68301,-999,-999,-999,-999
,10819.5,64.637,2.259,90.023,22.681,1.461,1.426,1.552,11.091,22.30377,1.85405,1.25962,10210.52832,213.51724,191.11281,277.83701,-999,-999,-999,-999
,10820,63.062,2.277,90.459,22.668,1.703,1.451,1.589,11.091,14.77,1.81667,1.48444,10211.00293,213.63524,191.21906,277.99109,3.6,-999,12.3,2.66
,10820.5,62.275,2.286,89.985,23.537,1.875,1.495,1.633,11.091,14.77,1.86651,1.64558,10211.47656,213.75328,191.32533,278.1452,-999,-999,-999,-999
,10821,63.276,2.299,88.825,23.184,2.022,1.553,1.681,11.091,14.77,1.92083,1.78411,10211.95117,213.87137,191.43167,278.29938,21,-999,18.9,2.66
,10821.5,63.85,2.307,87.235,21.493,2.105,1.597,1.745,11.091,14.77,1.99317,1.86264,10212.4248,213.9895,191.53802,278.45364,-999,-999,-999,-999
,10822,66.212,2.312,85.562,20.465,2.109,1.633,1.789,11.091,14.77,2.04285,1.86644,10212.89844,214.10768,191.64444,278.60794,4.8,0.7,17.3,2.66
,10822.5,67.066,2.318,84.81,20.38,2.05,1.602,1.75,11.091,14.77,1.99881,1.81059,10213.37305,214.22589,191.75087,278.76227,-999,-999,-999,-999
,10823,67.787,2.33,85.109,20.401,1.769,1.548,1.699,11.091,14.77,1.94118,1.54616,10213.84668,214.34415,191.85736,278.91666,24,-999,19.8,2.65
,10823.5,68.575,2.317,86.141,20.723,1.678,1.515,1.679,11.091,14.77,1.91856,1.46113,10214.32129,214.46245,191.96387,279.07117,-999,-999,-999,-999
,10824,67.787,2.304,87.901,20.992,1.749,1.52,1.699,11.091,14.77,1.94118,1.52745,10214.79492,214.5808,192.07043,279.22565,6.3,-999,18.2,2.66
,10824.5,67.787,2.297,88.8,21.722,1.754,1.548,1.727,11.091,14.77,1.97283,1.53213,10215.26855,214.69917,192.17702,279.38022,6.6,-999,18,2.66
,10825,69.363,2.296,88.8,21.903,1.759,1.602,1.774,11.091,14.77,2.02591,1.53682,10215.74219,214.8176,192.28366,279.53485,-999,-999,-999,-999
,10825.5,70.937,2.319,88.8,22.215,1.82,1.666,1.879,11.04,15.88823,2.15464,1.60264,10216.2168,214.93607,192.39032,279.68951,42,-999,23.5,2.65
,10826,71.21,2.32,88.479,21.713,1.922,1.724,1.927,11.04,14.77,2.19656,1.69941,10216.69043,215.05458,192.49704,279.84427,-999,-999,-999,-999
,10826.5,71.725,2.322,87.619,21.602,1.952,1.732,1.917,10.989,14.77,2.18347,1.73839,10217.16406,215.17314,192.60378,279.99908,-999,-999,-999,-999
,10827,72.512,2.307,87.336,21.716,1.81,1.727,1.899,10.989,17.1265,2.18979,1.60227,10217.63867,215.29173,192.71057,280.1539,66,-999,21,2.65
,10827.5,71.823,2.303,87.776,21.56,1.768,1.716,1.881,10.938,18.27151,2.18137,1.57136,10218.1123,215.41037,192.81738,280.30881,-999,-999,-999,-999
,10828,70.937,2.302,88.012,21.361,1.845,1.721,1.876,10.989,14.77,2.13735,1.63575,10218.58594,215.52905,192.92426,280.46378,74,-999,21.7,2.65
,10828.5,68.575,2.303,88.012,21.451,1.835,1.702,1.871,10.989,14.77,2.13172,1.62619,10219.05957,215.64778,193.03114,280.61877,-999,-999,-999,-999
,10829,68.575,2.294,88.012,21.603,1.784,1.66,1.825,10.989,14.77,2.07994,1.57744,10219.5332,215.76654,193.13809,280.77386,-999,-999,-999,-999
,10829.5,67.142,2.288,88.397,21.714,1.744,1.628,1.779,10.989,14.77,2.02811,1.53929,10220.00684,215.88536,193.24506,280.92899,-999,-999,-999,-999
,10830,66.212,2.288,88.8,21.809,1.804,1.609,1.746,10.989,14.77,1.9909,1.59655,10220.48047,216.00421,193.35208,281.08414,130,-999,28.3,2.67
,10830.5,63.85,2.278,88.8,21.652,1.868,1.587,1.741,10.938,14.77,1.98355,1.66801,10220.95508,216.12309,193.45912,281.23938,-999,-999,-999,-999
,10831,63.062,2.272,88.636,21.304,1.893,1.606,1.773,10.938,14.77,2.01961,1.69223,10221.42871,216.24203,193.56622,281.39468,130,-999,22.3,2.64
,10831.5,63.062,2.272,88.239,21.114,1.87,1.631,1.773,10.938,14.77,2.01961,1.66995,10221.90234,216.36101,193.67336,281.55002,-999,-999,-999,-999
,10832,63.062,2.272,87.875,20.84,1.778,1.623,1.745,10.938,14.77,1.98805,1.58103,10222.37598,216.48004,193.78052,281.70544,100,-999,22.3,2.65
,10832.5,61.488,2.289,87.403,20.109,1.685,1.608,1.696,11.04,14.77,1.93613,1.47521,10222.84961,216.59911,193.88773,281.8609,-999,-999,-999,-999
,10833,61.488,2.302,87.369,19.542,1.615,1.565,1.631,11.091,15.15723,1.86781,1.40249,10223.32324,216.7182,193.99496,282.01639,-999,-999,-999,-999
,10833.5,62.583,2.299,87.811,19.887,1.589,1.519,1.598,11.091,14.78989,1.82704,1.37831,10223.79688,216.83736,194.10225,282.17197,95,-999,20.3,2.64
,10834,63.062,2.286,88.012,20.54,1.624,1.504,1.567,11.091,14.77,1.79172,1.41087,10224.27051,216.95654,194.20956,282.32758,-999,-999,-999,-999
,10834.5,63.545,2.265,88.012,20.905,1.703,1.504,1.546,11.091,14.77,1.76791,1.48452,10224.74414,217.07578,194.31693,282.48325,110,-999,21.5,2.64
,10835,63.85,2.254,88.012,21.202,1.712,1.477,1.518,11.091,14.77,1.73614,1.49293,10225.2168,217.19505,194.42432,282.63901,-999,-999,-999,-999
,10835.5,63.85,2.272,88.012,21.308,1.563,1.376,1.414,11.192,14.77,1.62074,1.34235,10225.69043,217.31438,194.53175,282.79477,220,-999,23.3,2.64
,10836,66.212,2.283,88.012,20.41,1.375,1.223,1.237,11.192,14.77,1.41871,1.1712,10226.16406,217.43373,194.63922,282.95062,-999,-999,-999,-999
,10836.5,67,2.294,87.302,20.16,1.243,1.068,1.063,11.243,14.77,1.22032,1.0484,10226.6377,217.55313,194.74673,283.10654,190,-999,22.1,2.64
,10837,68.575,2.276,86.368,20.043,1.173,0.938,0.945,11.294,14.77,1.08539,0.98291,10227.11133,217.67258,194.85428,283.26248,-999,-999,-999,-999
,10837.5,69.363,2.277,85.932,20.18,1.128,0.85,0.87,11.294,12,0.93427,0.94303,10227.58496,217.79207,194.96187,283.41849,-999,-999,-999,-999
,10838,69.363,2.278,85.65,20.781,1.079,0.792,0.808,11.294,32.52531,0.86292,0.89972,10228.05762,217.91159,195.0695,283.57455,370,-999,24,2.64
,10838.5,65.425,2.271,85.65,21.058,1.029,0.759,0.763,11.294,92.3427,0.8011,0.85563,10228.53125,218.03117,195.17715,283.73068,-999,-999,-999,-999
,10839,65.425,2.266,85.807,20.887,1.012,0.736,0.744,11.345,58.83,0.78504,0.83864,10229.00488,218.15079,195.28487,283.88687,670,-999,27.3,2.64
,10839.5,65.425,2.266,86.25,20.605,1.021,0.712,0.719,11.345,12,0.75673,0.84652,10229.47852,218.27045,195.39261,284.04312,160,-999,21.6,2.65
,10840,65.425,2.267,86.437,20.706,1.008,0.695,0.69,11.345,22.33084,0.71163,0.83514,10229.95117,218.39014,195.50038,284.19937,-999,-999,-999,-999
,10840.5,66.425,2.271,86.437,20.399,1.002,0.695,0.694,11.345,20.31528,0.72055,0.82989,10230.4248,218.50989,195.6082,284.35574,-999,-999,-999,-999
,10841,67,2.289,86.437,20.07,1.035,0.711,0.696,11.345,30.70798,0.70658,0.85879,10230.89844,218.62967,195.71605,284.51212,240,140,22.1,2.64
,10841.5,70.15,2.291,86.089,20.233,1.12,0.732,0.719,11.345,12,0.73405,0.93345,10231.37109,218.7495,195.82394,284.66858,290,-999,22.3,2.64
,10842,73.3,2.303,85.58,19.92,1.218,0.761,0.764,11.345,12,0.80129,1.0199,10231.84473,218.86935,195.93187,284.82507,-999,-999,-999,-999
,10842.5,73.3,2.309,85.346,19.442,1.295,0.768,0.777,11.345,12,0.82201,1.08809,10232.31836,218.98927,196.03984,284.98163,210,-999,21.6,2.64
,10843,72.846,2.311,85.047,19.156,1.231,0.756,0.766,11.345,12,0.81115,1.0314,10232.79102,219.10922,196.14784,285.13824,-999,-999,-999,-999
,10843.5,72.512,2.309,84.862,19.256,1.113,0.758,0.756,11.345,12,0.787,0.9273,10233.26465,219.22922,196.25589,285.29495,-999,-999,-999,-999
,10844,71.725,2.312,85.247,19.374,1.073,0.759,0.746,11.396,48.71539,0.76366,0.88995,10233.7373,219.34926,196.36398,285.45163,-999,-999,-999,-999
,10844.5,71.725,2.316,85.65,18.62,1.134,0.778,0.763,11.396,25.55057,0.77987,0.94334,10234.21094,219.46935,196.47211,285.60846,320,-999,22.2,2.64
,10845,71.725,2.326,85.65,18.032,1.191,0.814,0.808,11.497,15.06234,0.83953,0.98852,10234.68359,219.58946,196.58026,285.76529,-999,-999,-999,-999
,10845.5,74.087,2.317,85.65,17.732,1.184,0.843,0.844,11.548,40.97824,0.88669,0.98024,10235.15723,219.70963,196.68846,285.92221,170,-999,21,2.64
,10846,74.087,2.321,85.65,17.642,1.22,0.873,0.883,11.65,41.63924,0.93926,1.00743,10235.62988,219.82983,196.79669,286.07913,-999,-999,-999,-999
,10846.5,72.512,2.32,85.65,17.719,1.394,0.913,0.931,11.701,12,1.00002,1.15609,10236.10352,219.95009,196.90497,286.23615,670,-999,23.6,2.63
,10847,73.262,2.327,85.651,17.925,1.585,0.975,0.981,11.752,12,1.04104,1.32001,10236.57617,220.07039,197.01328,286.39319,-999,-999,-999,-999
,10847.5,74.087,2.356,85.395,18.072,1.679,1.067,1.048,11.904,12,1.08485,1.39739,10237.0498,220.19072,197.12163,286.55029,-999,-999,-999,-999
,10848,73.3,2.343,84.093,18.079,1.791,1.146,1.14,11.955,12,1.19877,1.4944,10237.52246,220.3111,197.23001,286.70749,-999,-999,-999,-999
,10848.5,72.512,2.358,83.287,18.271,2.022,1.236,1.216,12.158,12,1.26364,1.60741,10237.99609,220.43152,197.33844,286.86472,-999,-999,-999,-999
,10849,72.831,2.375,83.287,18.253,2.19,1.313,1.301,12.26,12,1.36339,1.68986,10238.46875,220.55197,197.44691,287.022,-999,-999,-999,-999
,10849.5,73.3,2.393,82.967,17.936,2.233,1.376,1.366,12.311,12,1.4346,1.72445,10238.94141,220.67249,197.55542,287.17935,-999,-999,-999,-999
,10850,74.087,2.398,82.131,17.498,2.194,1.422,1.419,12.717,55.33862,1.4968,1.69308,10239.41504,220.79303,197.66396,287.33673,-999,-999,-999,-999
,10850.5,74.087,2.413,82.097,17.132,2.121,1.457,1.443,13.073,140,1.50578,1.63441,10239.8877,220.91362,197.77254,287.4942,-999,-999,-999,-999
,10851,74.087,2.424,82.5,16.524,2.278,1.471,1.44,13.378,91.1572,1.47765,1.76069,10240.36035,221.03426,197.88115,287.6517,-999,-999,-999,-999
,10851.5,74.087,2.401,82.5,16.793,2.38,1.469,1.445,13.48,45.89495,1.49023,1.84293,10240.83301,221.15492,197.98981,287.80927,-999,-999,-999,-999
,10852,73.988,2.391,82.788,17.858,2.354,1.479,1.449,13.632,67.24379,1.48439,1.82195,10241.30664,221.27565,198.0985,287.96689,-999,-999,-999,-999
,10852.5,73.248,2.382,82.806,18.76,2.295,1.49,1.443,13.632,112.97417,1.45617,1.77439,10241.7793,221.39641,198.20723,288.12454,-999,-999,-999,-999
,10853,71.773,2.378,82.788,19.843,2.316,1.49,1.436,13.632,100.20715,1.43971,1.79132,10242.25195,221.5172,198.31599,288.28223,-999,-999,-999,-999
,10853.5,71.725,2.4,83.575,20.386,2.405,1.494,1.44,13.683,66.13728,1.44297,1.86311,10242.72461,221.63805,198.4248,288.44006,-999,-999,-999,-999
,10854,72.218,2.414,83.79,20.932,2.402,1.501,1.45,13.683,69.72604,1.45735,1.86069,10243.19727,221.75893,198.53366,288.59787,-999,-999,-999,-999
,10854.5,72.512,2.437,82.976,21.763,2.402,1.496,1.455,13.734,65.55961,1.47467,1.86069,10243.66992,221.87987,198.64255,288.75577,-999,-999,-999,-999
,10855,72.512,2.457,82.092,22.166,2.556,1.532,1.49,13.785,41.23917,1.50891,1.98517,10244.14355,222.00084,198.75146,288.91373,-999,-999,-999,-999
,10855.5,72.512,2.45,81.712,22.097,2.842,1.53,1.485,13.887,28.76035,1.49775,2.21711,10244.61621,222.12184,198.86043,289.07172,-999,-999,-999,-999
,10856,72.512,2.43,81.711,21.68,2.62,1.514,1.45,14.192,50.06283,1.42927,2.03699,10245.08887,222.2429,198.96942,289.22977,-999,-999,-999,-999
,10856.5,72.512,2.424,82.336,21.84,2.379,1.485,1.442,14.243,84.38371,1.44801,1.84214,10245.56152,222.364,199.07846,289.38791,-999,-999,-999,-999
,10857,72.154,2.417,83.719,22.159,2.369,1.457,1.401,13.734,62.26141,1.39854,1.83407,10246.03418,222.48514,199.18753,289.54605,-999,-999,-999,-999
,10857.5,71.173,2.407,84.9,22.561,2.379,1.424,1.365,13.683,47.52612,1.35774,1.84214,10246.50684,222.60632,199.29665,289.70428,-999,-999,-999,-999
,10858,70.15,2.393,85.768,22.82,2.344,1.389,1.323,13.683,46.29722,1.30427,1.81391,10246.97949,222.72754,199.40579,289.86258,-999,-999,-999,-999
,10858.5,70.15,2.385,86.165,22.533,2.198,1.351,1.271,13.582,69.48968,1.23239,1.69633,10247.45215,222.84882,199.51498,290.0209,-999,-999,-999,-999
,10859,70.15,2.388,86.516,21.487,1.984,1.283,1.227,13.582,118.8864,1.21778,1.52455,10247.9248,222.97012,199.62422,290.17929,-999,-999,-999,-999
